timestamp_ist,device.deviceName,domain,intent,ALEXA_RESPONSE,ASR_REPLACEMENT_TEXT,CUSTOMER_TRANSCRIPT,TTS_REPLACEMENT_TEXT
2025-07-29 09:10:57 IST,Ananterra_Peraal204,HomeAutomation,SetValueIntent,"Sorry, what device?",,alexa could you speak in malayalam,
2025-07-29 09:10:38 IST,Ananterra_Peraal204,Echo.SDK,WhoAmIIntent,"I'm not sure who's speaking, but you're in adithya's account. To teach me to recognise your voice, just say, , learn my voice.",,do you know my name,
2025-07-29 09:10:35 IST,Ananterra_Peraal204,,Unknown,,,,
2025-07-29 09:10:33 IST,Ananterra_Peraal204,,Unknown,,alexa,,
2025-07-29 09:10:16 IST,Ananterra_Peraal204,Echo.SDK,AboutAlexaQAIntent,Here’s a hint. It starts with A and ends with an A and is three syllables long. It’s Alexa!,,hello alexa what is your name,
2025-07-29 09:10:09 IST,Ananterra_Peraal204,,Unknown,,hello alexa,,
2025-07-29 09:10:06 IST,Ananterra_Peraal204,Echo.SDK,AboutAlexaQAIntent,Are you trying to be Jai from Sholay? But I'm not Basanthi. The name is Alexa.,,hello alexa what is your name,
2025-07-29 09:09:53 IST,Ananterra_Peraal204,Music,PlayMusicIntent,Here's JioSaavn .,,play music,
2025-07-29 09:09:52 IST,Ananterra_Peraal204,,Unknown,,hello alexa,,
2025-07-29 09:09:05 IST,Ananterra_Peraal204,Echo.SDK,GreetingsIntent,"Good morning! Today is Lipstick Day! From ruby red to coral shine, so many shades that could be mine. But alas, no lips to wear them — just circuits that can’t share them.",,good morning,
2025-07-29 09:09:03 IST,Ananterra_Peraal204,,Unknown,,,hello alexa,
2025-07-29 09:09:02 IST,Ananterra_Peraal204,,Unknown,,alexa,,
2025-07-29 02:01:37 IST,Ananterra_Plavu101,Music,PlayMusicIntent,"London Thumakda by Labh Janjua, Sonu Kakkar & Neha Kakkar from JioSaavn.",,play london thumakda song play,
2025-07-29 02:01:35 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 02:01:29 IST,Ananterra_Plavu101,,Wildcard,I'm not quite sure how to help you with that.,,bg,
2025-07-29 02:01:27 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 02:01:17 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Taaza Tunes from JioSaavn.,,bollywood song please,
2025-07-29 02:01:10 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-29 02:01:09 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 02:01:03 IST,Ananterra_Plavu101,Global,UnsupportedIntent,,,,"Sorry, I didn't get that. The internet isn't reachable."
2025-07-29 02:00:50 IST,Ananterra_Plavu101,Global,UnsupportedIntent,,,,"Sorry, I didn't get that. The internet isn't reachable."
2025-07-29 02:00:37 IST,Ananterra_Plavu101,Global,UnsupportedIntent,,,,"Sorry, I didn't get that. The internet isn't reachable."
2025-07-29 01:59:57 IST,Ananterra_Plavu101,Global,UnsupportedIntent,,,,I'm not quite sure how to help you with that.
2025-07-29 01:59:37 IST,Ananterra_Plavu101,Global,UnsupportedIntent,,,,"Sorry, I didn't get that. The internet isn't reachable."
2025-07-29 01:58:05 IST,Ananterra_Plavu101,Global,UnsupportedIntent,,,,"Sorry, I didn't get that. The internet isn't reachable."
2025-07-29 01:57:45 IST,Ananterra_Plavu101,Global,UnsupportedIntent,,,,"Sorry, I didn't get that. The internet isn't reachable."
2025-07-29 01:56:55 IST,Ananterra_Plavu101,Music,PlayMusicIntent,I can't find the song india wedding.,,india wedding bharat song play,
2025-07-29 01:56:51 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 01:55:52 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Baaraat by Ritviz & Nucleya from JioSaavn.,,baraat song play,
2025-07-29 01:55:49 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 01:55:37 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Punjabi: India Superhits Top 50 from JioSaavn.,,punjabi song play,
2025-07-29 01:55:35 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 01:55:30 IST,Ananterra_Plavu101,Music,PlayMusicIntent,"Sorry, I can't do that yet.",,dil muhammad sallallahu salaam song play,
2025-07-29 01:55:24 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 01:52:10 IST,Ananterra_Plavu101,Music,PlayMusicIntent,"Raanjhan by Sachet-Parampara, Parampara Tandon & Kausar Munir from JioSaavn.",,raanjhanaa song play,
2025-07-29 01:52:07 IST,Ananterra_Plavu101,,Unknown,,,alexa alexa,
2025-07-29 01:51:55 IST,Ananterra_Plavu101,Global,UnsupportedIntent,,,,"Sorry, I didn't get that. The internet isn't reachable."
2025-07-29 01:50:03 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Playing hindi music from JioSaavn.,,pathinalam ravinte thira pole song play,
2025-07-29 01:49:57 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 01:49:04 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Jayaram from JioSaavn.,,jayaram film actor jayaram film pathinalam ravinte,
2025-07-29 01:48:56 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 01:48:48 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Playing hindi music from JioSaavn.,,pathinalam ravinte thira pole vannallo song play,
2025-07-29 01:48:41 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 01:48:34 IST,Ananterra_Plavu101,Global,UnsupportedIntent,,,,I'm not quite sure how to help you with that.
2025-07-29 01:47:52 IST,Ananterra_Plavu101,,PlayPoopPoem,I'm not quite sure how to help you with that.,,i am shibish he is speaking,
2025-07-29 01:47:48 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 01:31:46 IST,Ananterra_Plavu101,Music,PlayMusicIntent,I couldn't find any romantic songs by a. r. rahman.,,a. r. rahman famous trending romantic song please play,
2025-07-29 01:31:36 IST,Ananterra_Plavu101,,Unknown,,,,
2025-07-29 01:31:35 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 01:27:45 IST,Ananterra_Plavu101,,Unknown,,,,
2025-07-29 01:27:40 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 01:27:35 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Playing songs by A.R. Rahman from JioSaavn.,,a. r. rahman song please,
2025-07-29 01:27:28 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 01:23:24 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Playing hindi music from JioSaavn.,,alexa trending song please play,
2025-07-29 01:23:12 IST,Ananterra_Plavu101,Music,MusicControlIntent,,,alexa next song,
2025-07-29 01:22:38 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Playing songs by Arijit Singh from JioSaavn.,,arijit singh famous song play please play,
2025-07-29 01:22:32 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 01:14:45 IST,Ananterra_Plavu101,Global,NextIntent,,,alexa next,
2025-07-29 01:13:55 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Playing songs by Arijit Singh from JioSaavn.,,arijit singh famous song,
2025-07-29 01:13:49 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 01:07:54 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Channa Mereya by Pritam & Arijit Singh from JioSaavn.,,channa mereya mereya channa mereya mereya,
2025-07-29 01:07:46 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 01:02:19 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Agar Tum Saath Ho by Alka Yagnik & Arijit Singh from JioSaavn.,,agar tum saath ho song please play,
2025-07-29 01:02:12 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-29 01:01:11 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Most Streamed Love Songs - English from JioSaavn.,,play the romantic new song,
2025-07-29 01:01:04 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 23:59:46 IST,Ananterra_Plavu101,Global,WhatTimeIntent,The time is 11:59 PM.,,what is the time now,
2025-07-28 23:59:43 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 23:58:42 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Romantic Hits 2022 - English from JioSaavn.,,play the romantic english song,
2025-07-28 23:58:38 IST,Ananterra_Plavu101,,Unknown,,,,
2025-07-28 23:58:36 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 23:58:20 IST,Ananterra_Plavu101,Music,PlayMusicIntent,I couldn't find any english songs.,,play the perfect english song,
2025-07-28 23:58:15 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 23:58:00 IST,Ananterra_Plavu101,Global,StopIntent,,,stop,
2025-07-28 23:57:31 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Playing english music from JioSaavn.,,play the english song,
2025-07-28 23:57:28 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 23:57:14 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Playing Top Love Song - Malayalam Hits 2012 from JioSaavn.,,english song,
2025-07-28 23:57:12 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 23:57:01 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Playing Top Love Song - Malayalam Hits 2012 from JioSaavn.,,alexa malayalam song,
2025-07-28 23:55:54 IST,Ananterra_Plavu101,,Unknown,,,,
2025-07-28 23:55:49 IST,Ananterra_Plavu101,,Unknown,,,,
2025-07-28 23:55:49 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 23:55:40 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Here's JioSaavn .,,play the music,
2025-07-28 23:55:38 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 23:55:07 IST,Ananterra_Plavu101,,Unknown,,,,
2025-07-28 23:55:02 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 22:49:37 IST,Ananterra_Plavu101,,Unknown,,,,
2025-07-28 22:49:32 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 22:49:20 IST,Ananterra_Plavu101,,Wildcard,I'm not quite sure how to help you with that.,,alexa bg,
2025-07-28 22:49:18 IST,Ananterra_Plavu101,Global,StopIntent,,,stop,
2025-07-28 22:49:16 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Playing Top Love Song - Malayalam Hits 2012 from JioSaavn.,,alexa malayalam song,
2025-07-28 22:48:56 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Here's JioSaavn .,,play music,
2025-07-28 22:48:54 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-28 22:48:52 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 22:48:28 IST,Ananterra_Plavu101,,Wildcard,I'm not quite sure how to help you with that.,,if you don't mind you ask,
2025-07-28 22:48:23 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 22:48:21 IST,Ananterra_Plavu101,Music,MusicControlIntent,,,alexa stop music,
2025-07-28 22:48:18 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-28 22:48:16 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-28 22:48:12 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-28 22:48:09 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-28 22:48:06 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 22:47:52 IST,Ananterra_Plavu101,Echo.SDK,AboutAlexaQAIntent,No problem.,,sorry,
2025-07-28 22:47:50 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 22:13:22 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Feeling Romantic - Malayalam from JioSaavn.,,play romantic song malayalam,
2025-07-28 22:13:17 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-28 22:13:14 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 22:13:09 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Most Streamed Love Songs - English from JioSaavn.,,play romantic music,
2025-07-28 22:13:07 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 22:12:57 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Here's JioSaavn .,,start music,
2025-07-28 22:12:52 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-28 22:12:48 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-28 22:12:45 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-28 22:12:43 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-28 22:12:38 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 22:09:57 IST,Ananterra_Plavu101,Global,StopIntent,,,stop,
2025-07-28 22:09:48 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Playing english music from JioSaavn.,,alexa play english music,
2025-07-28 22:09:40 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Here's JioSaavn .,,play on the music,
2025-07-28 22:09:35 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 22:09:31 IST,Ananterra_Plavu101,,Wildcard,I'm not quite sure how to help you with that.,,bg,
2025-07-28 22:09:29 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 20:35:32 IST,Ananterra_Peraal204,Echo.SDK,Unknown,,,,
2025-07-28 19:39:18 IST,Ananterra_Peraal204,Echo.SDK,Unknown,,,,
2025-07-28 19:37:52 IST,Ananterra_Plavu101,Global,StopIntent,,,alexa off,
2025-07-28 19:37:44 IST,Ananterra_Plavu101,Music,PlayMusicIntent,"Chandamama by Ranjith, Mahalakshmi Iyer & Suchithra from JioSaavn.",,chandamama,
2025-07-28 19:37:41 IST,Ananterra_Plavu101,,Unknown,,hey alexa,,
2025-07-28 19:20:14 IST,Ananterra_Plavu101,HomeAutomation,TurnOffApplianceIntent,"Sorry, I didn't find a group or device named light",,light off,
2025-07-28 19:20:12 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 19:18:50 IST,Ananterra_Peraal204,Echo.SDK,Unknown,,,,
2025-07-28 19:14:51 IST,Ananterra_Peraal204,Music,PlayMusicIntent,Thick Of It (feat. Trippie Redd) by KSI from JioSaavn.,,play the thick of it from k. s. i.,
2025-07-28 19:14:49 IST,Ananterra_Peraal204,,Unknown,,alexa,,
2025-07-28 19:14:20 IST,Ananterra_Peraal204,Music,PlayMusicIntent,I couldn't find any scary songs.,,alexa play scary music,
2025-07-28 19:10:24 IST,Ananterra_Plavu101,Global,StopIntent,,,stop,
2025-07-28 19:07:55 IST,Ananterra_Plavu101,Echo.SDK,GreetingsIntent,"Hello. It's good to talk to you. And if you want to add some music to our conversations, just say, ""Sing a song.""",,hello,
2025-07-28 19:07:54 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 19:05:32 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Hindi: India Superhits Top 50 from JioSaavn.,,kun faya kun kun faya kun,
2025-07-28 19:05:26 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 19:05:19 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Hindi: India Superhits Top 50 from JioSaavn.,,alexa play the hindi part,
2025-07-28 19:05:12 IST,Ananterra_Plavu101,Global,StopIntent,,,stop,
2025-07-28 19:04:07 IST,Ananterra_Plavu101,Music,PlayMusicIntent,The Money by Francesco Demegni from JioSaavn.,,play the money,
2025-07-28 19:04:04 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 18:47:46 IST,Ananterra_Peraal204,Global,VolumeUpIntent,,,alexa please increase the volume,
2025-07-28 18:47:30 IST,Ananterra_Peraal204,,Unknown,,,,
2025-07-28 18:46:31 IST,Ananterra_Peraal204,Music,PlayMusicIntent,Round and Round (Mingle Song) by Enseven from JioSaavn.,,can you please play squid game song,
2025-07-28 18:46:28 IST,Ananterra_Peraal204,,Unknown,,alexa,,
2025-07-28 18:39:19 IST,Ananterra_Peraal204,Knowledge,QAIntent,"According to Wikipedia: The Sun is the star in the center of our solar system. It is a yellow dwarf star. It gives off energy as light. That includes light, infra-red energy, ultraviolet light and radio waves. It also gives off a stream of particles, which reaches Earth as ""solar wind"". The source of all this energy is nuclear fusion. Nuclear fusion is the reaction in the star which turns hydrogen into helium and makes huge amounts of energy.",,tell me about sunny,
2025-07-28 18:39:18 IST,Ananterra_Peraal204,,Unknown,,alexa,,
2025-07-28 18:38:49 IST,Ananterra_Peraal204,Music,PlayMusicIntent,What do you want to hear?^ | I can't play that on TuneIn.,,play song for my son | brain rot,
2025-07-28 18:38:44 IST,Ananterra_Peraal204,,Unknown,,hello alexa,,
2025-07-28 18:38:25 IST,Ananterra_Peraal204,,Unknown,,,,
2025-07-28 18:38:08 IST,Ananterra_Peraal204,HomeAutomation,TurnOnApplianceIntent,"Sorry, I didn't find a group or device named tv",,alexa turn on the tv,
2025-07-28 18:37:44 IST,Ananterra_Peraal204,Echo.SDK,PersonalityQAIntent,,,how are you alexa,
2025-07-28 18:37:42 IST,Ananterra_Peraal204,,Unknown,,alexa,,
2025-07-28 18:30:46 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-28 18:30:43 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-28 18:30:41 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-28 18:30:37 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-28 18:30:34 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 18:29:20 IST,Ananterra_Peraal204,Music,PlayMusicIntent,Believer by Imagine Dragons from JioSaavn.,,play play believer song,
2025-07-28 18:29:20 IST,Ananterra_Peraal204,,Unknown,,alexa,,
2025-07-28 18:28:57 IST,Ananterra_Peraal204,Music,PlayMusicIntent,"Spider Man by A.R. Rahman, Kunal Ganjawala & Poornima from JioSaavn.",,play spider-man song,
2025-07-28 18:28:55 IST,Ananterra_Peraal204,,Unknown,,alexa,,
2025-07-28 18:28:33 IST,Ananterra_Peraal204,Music,PlayMusicIntent,Bum Bum Bole by Shaan & Aamir Khan from JioSaavn.,,alexa bum bum bole,
2025-07-28 18:27:56 IST,Ananterra_Peraal204,Music,PlayMusicIntent,Here's JioSaavn .,,play song,
2025-07-28 18:27:55 IST,Ananterra_Peraal204,,Unknown,,alexa,,
2025-07-28 18:27:49 IST,Ananterra_Peraal204,,Unknown,,,hello alexa,
2025-07-28 18:27:47 IST,Ananterra_Peraal204,,Unknown,,alexa,,
2025-07-28 18:27:34 IST,Ananterra_Peraal204,Knowledge,QAIntent,,what is the BSE SENSEX trading at,,"When the market closed, BSE SENSEX was down over 572 points or 0.70% at 80,891."
2025-07-28 18:01:25 IST,Ananterra_Plavu101,,Unknown,,,,
2025-07-28 18:01:20 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 18:00:25 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 18:00:17 IST,Ananterra_Plavu101,,Wildcard,I'm not quite sure how to help you with that.,,bg,
2025-07-28 18:00:15 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 18:00:09 IST,Ananterra_Plavu101,,Unknown,,,,
2025-07-28 18:00:04 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 17:59:57 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-28 17:59:52 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 16:03:37 IST,Ananterra_Plavu101,,QAIntent,I'm not quite sure how to help you with that.,,naheen mar gayaa,
2025-07-28 16:03:34 IST,Ananterra_Plavu101,,Unknown,,,,
2025-07-28 16:03:33 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 12:32:10 IST,Ananterra_Plavu101,Echo.SDK,FarewellIntent,Until we chat again. Take care.,,alexa bye,
2025-07-28 12:23:56 IST,Ananterra_Plavu101,Music,MusicControlIntent,,,alexa next song,
2025-07-28 12:18:14 IST,Ananterra_Plavu101,Music,MusicControlIntent,,,play next song,
2025-07-28 12:18:12 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 12:09:09 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Playing Amaran (Tamil) from JioSaavn.,,play amaran movie songs,
2025-07-28 12:09:08 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 12:08:53 IST,Ananterra_Plavu101,Music,MusicControlIntent,,,next song,
2025-07-28 12:08:51 IST,Ananterra_Plavu101,,Unknown,,hey alexa,,
2025-07-28 12:08:10 IST,Ananterra_Plavu101,Music,MusicControlIntent,,,alexa next song,
2025-07-28 12:08:01 IST,Ananterra_Plavu101,Music,MusicControlIntent,,,alexa next song,
2025-07-28 12:07:51 IST,Ananterra_Plavu101,,Unknown,,,alexa,
2025-07-28 12:07:50 IST,Ananterra_Plavu101,,Unknown,,hey alexa,,
2025-07-28 12:03:43 IST,Ananterra_Plavu101,Music,MusicControlIntent,,,next song,
2025-07-28 12:03:43 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 11:59:15 IST,Ananterra_Plavu101,,HaveFed,I'm not quite sure how to help you with that.,,ok,
2025-07-28 11:59:15 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 11:59:08 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Playing tamil music from JioSaavn.,,i asked you only tamil songs,
2025-07-28 11:59:07 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 11:58:37 IST,Ananterra_Plavu101,Music,MusicControlIntent,,,next song,
2025-07-28 11:58:36 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 11:58:30 IST,Ananterra_Plavu101,Music,MusicControlIntent,,,next song,
2025-07-28 11:58:29 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 11:58:24 IST,Ananterra_Plavu101,,Unknown,,,,
2025-07-28 11:58:23 IST,Ananterra_Plavu101,,Unknown,,hey alexa,,
2025-07-28 11:53:00 IST,Ananterra_Plavu101,Music,MusicControlIntent,,,next song,
2025-07-28 11:52:59 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 11:52:55 IST,Ananterra_Plavu101,Music,MusicControlIntent,,,next song,
2025-07-28 11:52:54 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 11:52:49 IST,Ananterra_Plavu101,Music,MusicControlIntent,,,next song,
2025-07-28 11:52:47 IST,Ananterra_Plavu101,,Unknown,,alexa,,
2025-07-28 11:52:38 IST,Ananterra_Plavu101,Music,PlayMusicIntent,Playing songs by Yuvan Shankar Raja from JioSaavn.,,alexa play yuvan shankar raja music,
2025-07-28 11:52:31 IST,Ananterra_Plavu101,HomeAutomation,TurnOnApplianceIntent,"Sorry, I didn't find a group or device named fan",,alexa switch on the fan,
2025-07-28 11:33:09 IST,Ananterra_Peraal204,Global,NavigateIntent,,,alexa go home,
